division,domain,wealth,age,age_when_married,school,class,working,newspaper,tv,asha,grameen,mclub,born,any,mmore,more,method,died,birth
3,2,3,44,16,2,,1,,1,1,2,2,,,2,,1,0,6
3,2,2,49,15,1,6,2,2,1,2,2,2,,,,,,1,4
3,2,2,28,14,1,6,2,2,1,2,2,2,,,,,,0,2
3,2,2,39,18,2,,2,,1,2,2,2,,,,,,0,3
3,2,4,36,18,2,,2,,1,2,2,2,,,2,,1,0,5
3,2,2,28,16,1,7,2,2,1,2,2,2,,,,,,0,1
3,2,3,31,14,2,,2,,1,2,2,2,,,,,,3,4
3,2,1,28,24,1,6,2,2,1,2,2,2,4,,2,,2,0,2
3,2,1,45,18,2,,1,,1,2,2,2,,,,,,0,2
3,2,3,21,17,1,8,2,2,1,2,2,2,,,,,,0,1
3,2,3,39,13,2,,2,,1,2,2,2,,,,,,0,6
3,2,4,40,14,1,3,2,2,1,2,2,2,4,,2,,1,0,3
3,2,3,33,13,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,2,23,14,1,9,2,2,1,2,2,2,,,,,,0,2
3,2,2,30,15,1,5,2,2,1,1,2,2,4,,2,,1,0,2
3,2,3,22,22,1,4,1,2,1,2,2,2,,,,,,0,0
3,2,2,45,14,2,,2,,1,2,2,2,,,,,,0,2
3,2,2,30,17,1,5,2,2,1,1,2,2,,,,,,1,3
3,2,3,16,16,1,10,2,2,1,2,2,2,,,,,,0,0
3,2,3,38,17,1,3,2,2,1,2,2,2,,,,,,1,2
3,2,2,38,15,1,6,2,2,1,2,2,2,,,,,,0,3
3,2,2,35,16,1,3,2,2,1,2,2,2,4,,2,,1,1,4
3,2,2,27,14,1,6,2,2,1,2,2,2,,,,,,0,3
3,2,3,35,15,1,9,2,2,1,2,2,2,,,,,,0,3
3,2,1,31,16,1,2,2,2,1,1,2,2,4,,1,,2,0,2
3,2,3,32,19,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,1,18,15,1,4,2,2,1,1,2,2,,,,,,0,1
3,2,2,42,15,2,,2,,1,1,2,2,,,2,,1,4,7
3,2,1,28,17,1,3,2,2,1,1,2,2,,,,,,1,3
3,2,2,35,14,2,,2,,1,1,2,2,,,,,,0,4
3,2,4,49,14,1,4,2,2,1,1,2,2,,,2,,1,3,5
3,2,4,19,18,1,9,2,2,1,2,2,2,,1,,,1,0,0
3,2,3,40,14,1,5,2,2,1,2,2,2,,,,,,0,3
3,2,3,27,13,1,12,2,2,1,1,2,2,,,,,,0,2
3,2,2,27,16,1,6,2,2,1,1,2,2,,,1,,1,0,2
3,2,3,28,13,1,3,2,2,1,1,2,2,,,,,,0,3
3,2,1,42,18,1,5,1,2,1,2,2,2,,,,,,0,3
3,2,1,40,16,1,4,2,2,1,2,2,2,1,,,,,0,2
3,2,2,32,19,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,1,36,18,2,,2,,1,2,2,2,,,,,,0,0
3,2,2,24,15,2,,2,,1,2,2,2,4,,1,,1,0,1
3,2,1,49,19,2,,2,,1,2,2,2,,,,,,1,4
3,2,4,35,20,1,16,1,2,1,2,2,2,,,,,,0,2
3,2,3,29,15,1,8,2,1,1,2,2,2,,,1,,2,0,3
3,2,4,35,14,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,4,17,16,1,8,2,2,1,2,2,2,,,,,,0,1
3,2,3,42,15,1,4,1,2,1,1,2,2,,,,,,0,2
3,2,4,24,20,1,10,2,2,1,2,2,2,,,1,,1,0,1
3,2,3,28,21,1,6,2,2,1,2,2,2,,,,,,0,2
3,2,4,33,15,1,8,2,2,1,2,2,2,,,,,,0,3
3,2,3,18,16,1,5,1,2,1,2,2,2,,,1,,1,0,1
3,2,2,27,14,1,6,2,2,1,2,2,2,,,,,,0,2
3,2,2,26,20,1,5,2,2,1,2,2,2,,,,,,0,1
3,2,2,48,16,2,,2,,1,2,2,2,4,2,,,2,0,0
3,2,1,18,14,2,,2,,1,1,2,2,,,,,,0,1
3,2,2,19,17,1,6,2,2,1,2,2,2,,,,,,0,1
3,2,3,42,20,1,10,2,2,1,2,2,2,4,,2,,1,0,3
3,2,4,45,13,1,6,2,2,1,2,2,2,,,,,,0,4
3,2,3,48,21,1,8,2,2,1,2,2,2,,,,,,0,3
3,2,3,30,22,1,2,1,2,1,2,2,2,,,,,,0,1
3,2,3,45,14,1,2,2,2,1,2,2,2,,,,,,0,3
3,2,5,42,14,1,8,2,2,1,2,2,1,,,,,,0,3
3,2,5,26,17,1,9,2,2,1,2,2,2,,,,,,0,2
3,2,5,21,18,1,10,2,2,1,2,2,2,4,,1,,1,0,1
3,2,5,42,15,1,6,2,2,1,2,2,2,4,,2,,1,0,3
3,2,4,24,14,1,10,2,2,1,2,2,2,,,,,,0,1
3,2,5,26,18,1,12,2,2,1,2,2,2,,,,,,0,3
3,2,3,30,16,1,5,1,2,1,2,2,2,1,,2,,1,0,2
3,2,1,41,15,1,6,2,2,1,2,2,2,,,,,,0,4
3,2,4,33,27,1,7,2,2,1,2,2,2,,,,,,0,2
3,2,3,27,19,1,9,2,2,1,2,2,2,,,2,,1,0,2
3,2,3,28,22,1,9,2,2,1,2,2,2,,,,,,0,1
3,2,3,35,23,1,16,2,1,1,2,2,2,,,,,,0,2
3,2,2,40,19,1,8,2,2,1,2,2,2,,,,,,0,0
3,2,2,36,34,1,5,2,2,1,2,2,2,,,,,,0,0
3,2,4,23,14,1,10,2,2,1,2,2,2,,,,,,0,2
3,2,3,38,18,1,9,2,2,1,2,2,2,,,,,,0,2
3,2,3,23,19,1,9,2,2,1,1,2,2,4,,1,,1,0,1
3,2,4,35,19,1,16,1,1,1,2,2,2,,,,,,0,2
3,2,2,28,18,1,3,2,2,1,2,2,2,,,2,,1,0,2
3,2,4,27,21,1,5,2,2,1,2,2,2,,,,,,0,3
3,2,4,18,17,1,10,2,2,1,2,2,2,,,,,,0,1
3,2,3,31,14,1,7,2,2,1,2,2,2,,,,,,0,2
3,2,2,27,19,1,10,2,2,1,2,2,2,,,1,,2,0,2
3,2,3,25,17,1,9,2,2,1,2,2,2,,,,,,0,1
3,2,4,31,20,1,6,2,2,1,2,2,2,,,,,,0,3
3,2,4,35,16,1,4,2,2,1,2,2,2,4,,2,,1,0,3
3,2,2,25,20,1,5,2,2,1,2,2,2,,,,,,0,1
3,2,3,24,21,1,5,2,2,1,2,2,2,,,,,,0,1
3,2,2,31,13,1,5,1,2,1,2,2,2,,,,,,1,4
3,2,2,47,15,2,,2,,1,2,2,2,4,,2,,1,0,3
3,2,2,48,15,2,,2,,1,2,2,2,,,,,,1,3
3,2,2,19,19,1,9,2,2,1,2,2,2,,,,,,0,0
3,2,2,46,16,2,,2,,1,2,2,2,,,,,,0,2
3,2,4,35,16,1,10,2,2,1,2,2,2,4,,2,,1,0,5
3,2,2,38,16,1,6,2,2,1,2,2,2,,,,,,0,2
3,2,2,45,14,1,4,1,2,1,2,2,2,,,,,,0,3
3,2,5,28,14,1,12,1,2,1,2,2,2,,,1,,1,0,1
3,2,3,46,16,1,8,2,2,1,2,2,2,,,,,,0,4
3,2,3,36,16,2,,2,,1,2,2,2,,,,,,0,2
3,2,2,26,16,1,3,2,2,1,2,2,2,4,,2,,1,0,2
3,2,4,35,20,1,12,2,2,1,2,2,2,,,,,,0,2
3,2,2,39,13,1,5,2,2,1,2,2,2,,,,,,0,3
3,2,3,42,19,1,5,2,2,1,2,2,2,4,,2,,1,0,5
3,2,3,17,16,1,7,2,2,1,2,2,2,,,,,,0,1
3,2,2,35,14,1,8,2,2,1,1,2,2,,,,,,0,5
3,2,2,33,16,1,2,1,2,1,2,2,2,,,2,,1,1,3
3,2,3,47,14,1,7,2,2,1,1,2,2,,,,,,0,4
3,2,3,48,22,1,8,2,2,1,2,2,2,,,,,,1,4
3,2,1,21,15,1,7,2,2,1,1,2,2,3,,1,,2,0,1
3,2,2,32,18,1,5,1,2,1,2,2,2,,,,,,0,2
3,2,3,40,14,1,7,2,2,1,2,2,2,,,,,,0,0
3,2,1,27,15,1,6,2,2,1,2,2,2,4,,1,,1,1,3
3,2,4,37,18,1,2,2,2,1,2,2,2,,,,,,0,3
3,2,2,35,13,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,3,24,15,1,6,2,2,1,2,2,2,4,,1,,1,0,1
3,2,4,35,15,1,9,2,2,1,2,2,2,,,,,,0,2
3,2,3,21,16,1,6,2,2,1,2,1,2,,,,,,0,1
3,2,3,29,16,1,10,2,2,1,2,2,2,4,,,,,0,2
3,2,3,40,16,1,5,2,2,1,1,2,2,,,,,,0,3
3,2,1,17,15,1,4,2,2,1,2,2,2,,,,,,0,1
3,2,2,24,16,2,,2,,1,2,2,1,,,,,,0,2
3,2,1,29,18,1,5,1,2,1,2,2,2,,,2,,1,0,2
3,2,2,18,16,1,4,2,2,1,2,2,2,,,,,,0,1
3,2,4,47,19,1,2,2,2,1,2,2,2,,,,,,0,4
3,2,4,44,22,1,8,2,2,1,2,2,2,4,,2,,2,1,3
3,2,2,48,18,1,2,2,2,1,2,2,2,,,,,,1,7
3,2,5,31,20,1,10,2,1,1,2,2,2,,,,,,0,1
3,2,2,27,13,2,,2,,1,2,2,2,,,,,,0,3
3,2,2,20,15,1,2,2,2,1,2,2,2,,,,,,0,1
3,2,3,20,18,2,,2,,1,2,2,2,,,,,,0,1
3,2,2,26,18,2,,2,,1,2,2,2,,,1,,1,0,1
3,2,3,23,14,1,4,2,2,1,1,2,1,,,,,,0,2
3,2,1,23,20,1,3,1,2,2,2,2,2,,,,,,0,0
3,2,1,35,19,1,4,1,2,1,2,2,2,4,,2,,1,0,3
3,2,2,22,14,1,5,2,2,1,1,2,2,,,,,,0,1
3,2,2,31,14,2,,1,,1,1,2,2,,,,,,0,4
3,2,2,22,15,1,4,2,2,1,2,2,2,4,,1,,1,0,1
3,2,2,27,18,1,5,2,2,1,2,2,2,,,,,,0,3
3,2,3,49,14,1,5,1,2,1,1,2,2,,,,,,1,3
3,2,2,22,18,1,9,1,2,1,2,2,2,4,,1,,1,0,1
3,2,3,38,16,1,4,2,2,1,2,2,2,,,,,,0,2
3,2,2,24,19,1,8,2,2,1,2,2,2,,,,,,0,1
3,2,2,45,19,2,,2,,1,2,2,2,2,,2,,2,0,4
3,2,4,33,18,1,10,2,2,1,2,2,2,,,,,,0,3
3,2,5,40,15,1,7,2,1,1,2,2,2,,,2,,1,0,3
3,2,2,19,16,1,8,2,2,1,2,2,2,,,,,,0,0
3,2,3,26,16,1,7,2,2,1,2,2,2,,,,,,0,2
3,2,4,43,16,1,10,2,2,1,2,2,2,2,,2,,1,0,2
3,2,1,22,18,1,8,2,1,1,2,2,2,,,1,,1,0,1
3,2,1,26,18,1,2,2,2,2,1,2,2,,,,,,0,3
3,2,3,30,22,1,7,2,2,1,2,2,2,,,,,,0,2
3,2,2,39,19,1,2,1,2,1,2,2,2,2,,2,,1,0,2
3,2,2,35,16,1,0,2,2,1,2,2,2,,,,,,0,3
3,2,3,34,16,1,5,2,2,1,2,2,2,,,,,,1,2
3,2,3,26,16,1,4,1,2,1,2,2,2,,,,,,0,3
3,2,3,30,14,1,6,2,2,1,2,2,2,,,1,,2,0,2
3,2,2,29,21,1,8,2,2,1,2,2,2,,,,,,0,1
3,2,1,21,20,1,4,1,2,2,2,2,2,,,,,,0,0
3,2,2,26,13,2,,2,,1,2,2,1,,,,,,1,3
3,2,2,20,15,2,,2,,1,2,2,2,,,,,,0,3
3,2,1,33,11,2,,1,,1,2,2,2,2,,,,,1,5
3,2,2,30,19,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,1,36,13,2,,1,,2,2,2,2,,,,,,0,2
3,2,2,38,24,2,,2,,1,2,2,2,,,2,,1,0,3
3,2,5,28,13,1,12,2,2,1,2,2,2,,,,,,0,2
3,2,3,29,13,1,5,2,2,1,1,2,2,,,,,,0,3
3,2,4,33,14,1,4,2,2,1,2,2,1,,,2,,1,0,2
3,2,1,31,15,1,5,1,2,1,2,1,2,,,,,,0,2
3,2,2,22,18,2,,2,,1,2,2,2,,,,,,0,1
3,2,2,26,19,1,5,2,2,1,2,2,2,4,,2,,1,0,2
3,2,3,40,18,1,5,1,2,1,2,2,2,,,,,,1,3
3,2,3,19,17,1,8,2,2,1,2,2,2,,,,,,0,0
3,2,2,21,20,1,7,2,2,1,2,2,1,,,,,,0,1
3,2,3,27,19,1,9,2,2,1,2,2,2,,,1,,1,0,1
3,2,3,40,15,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,1,46,13,1,4,2,2,1,2,2,2,,,,,,0,3
3,2,1,28,19,1,6,1,2,1,2,2,2,,,,,,0,1
3,2,1,32,14,1,2,2,2,1,2,1,2,,,2,,1,1,5
3,2,2,32,17,1,5,2,2,1,2,2,2,,,,,,0,3
3,2,3,32,17,1,6,2,2,1,2,2,2,,,,,,0,2
3,2,2,25,18,1,9,2,2,1,2,2,2,,,1,,1,0,2
3,2,4,49,17,1,10,2,1,2,2,2,2,,,,,,0,2
3,2,3,36,18,1,1,1,2,1,2,2,2,4,,1,,2,0,1
3,2,2,31,14,1,2,2,2,1,2,2,2,,,,,,0,2
3,2,3,31,23,1,5,1,2,1,2,2,2,,,,,,1,2
3,2,2,44,15,2,,1,,1,2,2,2,2,,2,,1,0,5
3,2,2,48,16,2,,2,,1,1,2,2,,,,,,1,4
3,2,1,29,19,1,5,2,2,1,2,2,2,4,,1,,1,0,2
3,2,3,26,15,1,5,2,2,1,1,1,2,,,,,,0,3
3,2,1,38,14,1,3,2,2,1,2,2,2,,,,,,0,3
3,2,1,23,23,1,6,1,2,1,2,2,2,4,,,,,0,0
3,2,3,36,16,2,,2,,1,2,2,2,,,,,,1,4
3,2,1,44,13,1,4,2,2,1,2,2,2,,,,,,2,5
3,2,3,41,14,2,,2,,1,2,1,2,,,,,,0,4
3,2,3,18,16,1,8,2,2,1,2,2,2,,,,,,0,0
3,2,1,21,16,1,2,2,2,1,2,2,2,,,,,,0,1
3,2,1,20,18,1,5,2,2,1,2,2,2,4,1,,,2,0,0
3,2,3,29,23,1,10,2,2,1,2,2,2,,,,,,0,1
3,2,4,36,19,1,8,2,1,1,2,2,2,,,,,,0,3
3,2,4,43,14,2,,2,,1,2,2,2,,,2,,2,0,3
3,2,5,28,20,1,10,2,1,1,2,2,2,,,,,,0,1
3,2,5,34,19,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,5,26,18,1,10,2,1,1,2,2,2,,,,,,0,1
3,2,5,21,18,1,12,2,1,1,2,2,2,,,,,,0,1
3,2,2,25,18,1,9,2,2,1,2,2,2,,,,,,0,2
3,2,4,33,15,1,5,2,1,1,2,2,2,,,2,,1,0,3
3,2,4,28,25,1,8,2,2,1,2,2,2,,,,,,0,0
3,2,3,37,18,2,,2,,1,1,2,1,,,,,,1,1
3,2,1,29,19,1,2,2,2,1,2,2,2,2,,1,,2,0,1
3,2,4,34,15,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,2,46,16,1,4,1,2,1,1,2,2,,,,,,0,5
3,2,2,20,15,1,4,2,2,1,2,2,2,2,,1,,1,0,2
3,2,3,32,16,1,4,2,2,1,1,2,2,,,,,,0,2
3,2,2,28,25,1,15,1,1,1,2,2,2,,,,,,0,0
3,2,1,38,18,1,2,1,2,1,2,2,2,,,2,,1,0,3
3,2,2,39,18,2,,2,,2,2,2,2,,,,,,0,3
3,2,3,19,16,1,8,2,2,1,2,2,2,,,,,,0,1
3,2,5,47,14,1,8,2,1,1,2,2,2,,,2,,2,0,3
3,2,2,24,18,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,3,35,16,1,5,1,2,1,2,2,2,4,,2,,1,0,2
3,2,4,25,17,1,10,2,1,1,2,2,2,,,,,,0,1
3,2,5,36,20,1,12,2,1,1,2,2,2,,,,,,0,2
3,2,1,46,16,1,10,1,2,2,1,2,2,4,,,,,0,1
3,2,2,36,17,1,10,2,1,1,2,2,2,,,,,,0,2
3,2,1,38,18,2,,1,,1,1,2,2,,,,,,0,2
3,2,2,29,19,1,5,2,2,1,2,2,2,,,1,,1,0,2
3,2,2,34,15,1,3,2,2,1,2,2,2,,,,,,0,5
3,2,1,21,16,1,8,2,2,1,2,2,2,,,,,,0,1
3,2,3,34,18,1,3,2,2,1,2,2,2,,,1,,2,0,2
3,2,2,25,18,1,2,2,2,1,2,2,2,,,,,,0,2
3,2,3,24,20,1,9,2,2,1,2,2,2,,,,,,0,1
3,2,3,36,20,1,8,2,2,1,1,1,1,,,2,,1,2,4
3,2,4,41,16,1,10,2,1,1,2,2,2,,,,,,0,2
3,2,1,40,14,2,,1,,1,2,2,2,,,,,,0,2
3,2,1,17,15,1,3,2,2,1,2,2,2,,,,,,0,1
3,2,1,22,18,1,4,1,2,1,1,2,2,,1,,,2,0,0
3,2,2,31,18,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,5,49,21,1,12,2,1,1,2,2,2,,,,,,0,4
3,2,1,18,17,1,10,1,2,2,2,2,2,,,,,,0,0
3,2,4,39,22,1,16,1,1,1,2,2,2,,,,,,0,1
3,2,4,24,19,1,10,2,2,1,2,2,2,,,,,,0,1
3,2,5,44,18,1,11,1,1,1,2,2,2,,,2,,2,0,2
3,2,5,36,14,1,6,2,2,1,2,2,2,,,,,,0,2
3,2,4,42,15,1,9,2,2,1,2,2,2,,,,,,0,2
3,2,4,33,24,1,14,2,1,1,2,2,2,,,2,,1,0,2
3,2,4,32,18,1,10,2,2,1,2,2,2,,,,,,0,2
3,2,1,35,19,1,5,1,2,1,2,2,2,,,,,,0,0
3,2,1,21,17,1,5,2,2,1,2,2,2,4,,2,,1,0,2
3,2,4,28,22,1,11,2,2,1,2,2,2,,,,,,0,1
3,2,5,41,15,2,,2,,1,2,2,2,,,2,,1,0,5
3,2,5,42,17,1,12,2,1,1,2,2,2,,,,,,0,3
3,2,4,24,21,1,9,2,2,1,2,2,2,,,,,,0,1
3,2,4,45,16,1,7,2,2,1,2,2,2,4,,2,,2,0,3
3,2,2,37,15,1,3,1,2,1,2,2,2,,,,,,0,2
3,2,2,32,12,1,4,2,2,1,1,2,2,,,,,,0,2
3,2,3,38,15,1,4,2,2,1,2,2,2,,,2,,1,0,3
3,2,3,21,15,1,8,2,2,1,1,2,2,,,,,,0,1
3,2,3,23,20,1,7,2,2,1,2,2,2,,,,,,0,1
3,2,3,16,16,1,11,2,2,1,2,2,2,,,,,,0,0
3,2,3,19,19,1,10,2,2,1,2,2,2,,,,,,0,0
3,2,4,45,17,1,8,2,2,1,2,2,2,,,,,,0,4
3,2,2,42,16,1,3,2,2,1,2,2,2,,,,,,0,1
3,2,2,25,14,1,6,1,2,1,2,2,2,,,,,,0,3
3,2,2,36,14,2,,2,,1,2,2,2,,,,,,0,2
3,2,2,30,16,1,2,2,2,1,1,2,2,4,,1,,2,0,1
3,2,3,40,17,2,,2,,1,1,2,2,,,,,,0,4
3,2,3,43,18,2,,1,,1,1,2,2,,,,,,0,2
3,2,2,31,19,2,,2,,1,2,2,2,,,,,,0,1
3,2,2,25,18,1,8,2,2,1,2,2,2,4,,2,,1,0,2
3,2,2,23,20,1,10,2,2,1,2,2,2,,,,,,0,1
3,2,4,33,16,1,10,2,2,1,2,2,2,,,2,,2,0,3
3,2,3,29,19,1,10,2,1,1,2,2,2,,,,,,0,1
3,2,4,36,17,1,9,2,2,1,1,2,2,,,,,,0,1
3,2,2,46,16,2,,2,,1,1,2,2,4,,,,,2,6
3,2,2,38,14,2,,1,,1,2,2,2,,,,,,0,3
3,2,3,26,18,1,5,2,2,1,1,2,2,,,,,,0,1
3,2,4,36,21,1,14,2,2,1,2,2,2,4,,2,,1,0,2
3,2,5,41,18,1,11,2,2,1,2,2,2,,,,,,0,3
3,2,3,21,18,1,9,2,2,1,2,2,2,,,,,,0,1
3,2,3,41,17,1,2,2,2,1,2,2,2,,,2,,2,0,1
3,2,3,28,13,1,7,2,2,1,2,2,2,,,,,,0,1
3,2,2,31,18,1,5,2,2,1,1,2,2,,,,,,0,2
3,2,2,47,13,1,3,1,2,1,2,2,2,4,,,,,4,6
3,2,2,32,15,2,,1,,1,1,2,2,,,,,,0,1
3,2,4,37,20,1,6,2,2,1,1,2,2,,,2,,2,0,3
3,2,4,24,21,1,12,1,1,1,2,2,2,,1,,,2,0,0
3,2,4,30,21,1,14,2,1,1,2,2,2,,,,,,0,1
3,2,4,31,19,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,5,47,16,1,8,2,2,1,2,2,2,,,2,,2,0,3
3,2,5,30,14,1,6,2,2,1,2,2,2,,,,,,0,0
3,2,4,30,18,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,4,,,,,,,,,,,,,,,,0,
3,2,3,30,14,1,5,2,2,1,1,2,2,,,,,,0,1
3,2,3,22,18,1,3,1,2,1,2,2,2,,,,,,0,1
3,2,4,19,17,1,11,2,2,1,2,2,2,,1,,,2,0,0
3,2,4,28,18,1,11,2,1,1,2,2,2,,,,,,0,2
3,2,4,26,23,1,10,2,2,1,2,2,2,,,1,,1,0,1
3,2,3,39,17,2,,2,,1,2,2,2,,,,,,0,5
3,2,3,20,17,1,8,2,2,1,2,2,2,,,,,,0,0
3,2,4,35,16,1,7,2,2,1,2,2,2,,,,,,0,1
3,2,2,35,18,1,5,2,2,1,2,2,2,,,2,,1,0,2
3,2,2,32,17,2,,2,,1,2,2,2,,,,,,0,2
3,2,4,32,18,1,8,2,2,1,2,2,2,,,,,,0,1
3,2,2,24,23,1,3,2,2,1,1,2,2,4,,1,,1,0,1
3,2,3,44,18,2,,1,,1,2,2,2,,,,,,0,3
3,2,1,21,19,1,10,1,2,1,2,2,2,,,,,,0,0
3,2,3,33,15,2,,1,,1,1,2,2,4,,,,,0,3
3,2,2,40,13,1,2,1,2,1,2,2,2,,,,,,0,2
3,2,2,33,17,1,6,1,2,1,2,2,2,,,,,,0,2
3,2,3,38,16,1,4,2,2,1,1,2,2,,,2,,1,0,2
3,2,1,30,19,2,,2,,1,2,2,2,,,,,,0,0
3,2,1,23,16,2,,1,,1,2,2,2,,,,,,0,0
3,2,4,36,15,1,8,2,2,1,2,2,2,4,,2,,2,0,2
3,2,3,26,18,1,7,2,2,1,1,2,2,,,,,,0,2
3,2,2,21,18,1,4,1,2,1,2,2,2,,1,,,2,0,0
3,2,3,35,20,2,,1,,1,2,2,2,,,,,,0,5
3,2,4,22,17,1,7,2,2,1,2,2,2,,,,,,0,0
3,2,4,18,17,1,7,2,2,1,2,2,2,,,1,,1,0,1
3,2,4,24,20,1,9,2,2,1,2,2,2,,,,,,0,1
3,2,4,23,15,1,6,2,2,1,2,2,2,,,,,,0,1
3,2,2,28,14,2,,2,,1,2,2,2,4,,2,,1,0,2
3,2,4,38,17,1,8,2,2,1,1,2,2,,,,,,0,2
3,2,4,34,20,2,,1,,1,2,2,2,,,,,,0,1
3,2,3,27,15,1,10,1,2,1,2,2,2,,,1,,1,0,2
3,2,2,34,16,2,,2,,1,2,2,2,,,2,,1,0,2
3,2,3,27,16,1,5,1,2,1,1,2,2,,,,,,0,2
3,2,4,36,22,1,5,2,1,1,2,2,2,4,,2,,2,0,4
3,2,3,41,17,2,,2,,1,2,2,2,,,,,,0,3
3,2,3,21,20,1,5,2,2,1,2,2,2,,,,,,0,0
3,2,4,26,20,1,7,2,2,1,2,2,2,,,,,,0,1
3,2,2,23,19,1,5,2,2,1,2,2,2,4,,1,,1,0,1
3,2,5,31,25,1,16,1,1,1,2,2,2,,,,,,0,0
3,2,4,20,17,1,8,2,2,1,2,2,2,,,,,,0,1
3,2,3,22,20,1,8,1,1,1,2,2,2,,1,,,2,0,0
3,2,4,46,16,1,5,1,2,1,2,2,2,,,,,,0,3
3,2,4,27,19,1,8,2,2,1,2,2,2,,,,,,0,0
3,2,4,37,15,1,5,2,2,1,2,2,2,,,,,,0,4
3,2,4,27,17,1,7,2,2,1,2,2,2,,,,,,0,2
3,2,4,35,18,1,8,1,2,1,2,2,2,,,,,,0,2
3,2,2,24,17,1,7,2,2,1,2,2,2,4,,1,,1,0,1
3,2,3,,,,,,,,,,,,,,,,0,
3,2,3,,,,,,,,,,,,,,,,0,
3,2,2,20,19,1,11,1,2,1,2,2,2,,,,,,0,0
3,2,3,44,17,2,,2,,1,2,2,2,4,,2,,1,1,3
3,2,3,,,,,,,,,,,,,,,,0,
3,2,2,36,14,1,6,2,2,1,2,2,2,,,,,,0,1
3,2,2,46,16,1,8,2,2,1,2,2,2,,,,,,0,2
3,2,3,45,15,2,,2,,1,2,2,2,,,,,,0,4
3,2,3,,,,,,,,,,,,,,,,0,
3,2,3,20,19,1,3,2,2,1,2,2,2,,,,,,0,0
3,2,4,38,17,1,2,2,2,1,2,2,2,,,,,,0,3
3,2,3,22,19,1,7,2,2,1,2,2,2,,,,,,0,1
3,2,3,,,,,,,,,,,,,,,,0,
3,2,4,25,17,1,8,2,1,1,2,2,2,4,,2,,1,0,2
3,2,5,33,17,1,12,2,1,1,2,2,2,,,,,,0,2
3,2,5,24,18,1,12,2,2,1,2,2,2,,,,,,0,0
3,2,5,23,22,1,12,2,1,1,2,2,2,4,1,,,2,0,0
3,2,5,33,18,1,18,2,2,1,2,2,2,,,,,,0,1
3,2,5,35,14,1,9,2,2,1,2,2,2,,,,,,0,3
3,2,4,40,19,1,16,1,1,1,2,2,2,,,,,,0,2
3,2,5,33,18,1,12,2,2,1,2,2,2,,,1,,1,0,3
3,2,5,26,13,1,10,2,1,1,2,2,2,,,,,,0,3
3,2,4,25,18,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,5,33,14,1,10,2,1,1,2,2,2,4,,2,,1,0,2
3,2,5,41,19,1,18,2,1,1,2,2,2,,,,,,0,2
3,2,5,,,,,,,,,,,,,,,,0,
3,2,5,24,19,1,14,2,1,1,2,2,2,,,,,,0,0
3,2,5,23,17,1,12,2,1,1,2,2,2,,,,,,0,1
3,2,4,35,19,1,14,1,1,1,2,2,2,2,,,,,0,1
3,2,5,,,,,,,,,,,,,,,,0,
3,2,4,25,19,1,10,2,1,1,2,2,2,,,,,,0,1
3,2,5,40,23,1,12,2,1,1,2,2,2,,,2,,1,0,2
3,2,5,29,18,1,15,2,1,1,2,2,2,,,,,,0,2
3,2,5,42,15,1,5,2,2,1,1,2,2,,,,,,0,4
3,2,5,47,17,1,9,2,2,1,2,2,2,4,,2,,1,0,3
3,2,4,24,22,1,9,2,1,1,2,2,2,,,,,,0,1
3,2,4,19,19,1,9,2,2,1,2,2,2,,,,,,0,0
3,2,4,27,20,1,12,2,1,1,2,2,2,,,,,,0,2
3,2,3,20,17,1,9,2,2,1,2,2,2,4,,1,,1,0,1
3,2,2,34,16,1,8,2,2,1,2,2,2,,,,,,0,3
3,2,3,30,15,1,7,2,1,1,2,2,2,,,,,,0,2
3,2,5,49,16,1,9,2,1,1,2,2,2,,,,,,0,3
3,2,4,28,20,1,16,2,1,1,2,2,2,,,,,,0,1
3,2,4,34,19,1,12,2,1,1,2,2,2,,,2,,1,0,2
3,2,4,28,18,1,4,2,2,1,2,2,2,,,,,,0,2
3,2,5,45,17,1,7,2,2,1,2,2,2,,,,,,0,2
3,2,5,23,20,1,9,2,2,1,2,2,2,4,1,,,2,0,0
3,2,4,27,13,1,5,2,2,1,2,2,2,,,,,,0,2
3,2,4,32,17,1,12,1,1,1,2,2,2,,,,,,0,2
3,2,5,29,19,1,4,2,2,1,2,2,2,4,,1,,1,0,1
3,2,5,25,20,1,9,2,1,1,2,2,2,,,1,,1,0,1
3,2,5,27,17,1,10,2,1,1,2,2,2,,,,,,0,2
3,2,3,18,18,1,10,2,2,1,2,2,2,,,,,,0,0
3,2,5,20,14,1,10,2,1,1,2,2,2,,,2,,1,0,2
3,2,4,43,19,1,9,2,2,1,2,2,2,,,,,,0,3
