wealth,age,age_when_married,school,upto_class,working,tv,asha,want_child,method,died,birth,first_child_gender,children_away,boys_died,girls_died,domain_1,domain_2,domain_3,born_place_1.0,born_place_2.0,born_place_3.0,born_place_4.0,born_place_9.0
4,48,18,1,7,0,1,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0
3,36,20,1,8,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2,28,15,1,8,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
4,39,14,1,9,0,1,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,1,0
2,25,14,1,5,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
2,33,14,1,3,0,1,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,1,0
3,47,12,1,4,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,1,0
2,29,18,1,10,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3,44,13,1,7,0,1,0,0,1,0,7,1,1,0,0,0,1,0,1,0,0,0,0
2,21,19,1,4,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4,35,16,1,5,0,1,0,0,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0
3,47,18,1,8,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
5,44,18,1,5,0,1,0,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,0
5,44,20,1,10,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
2,32,18,1,6,0,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,1,0
5,45,17,1,8,0,1,0,0,0,0,4,0,1,0,0,0,1,0,0,1,0,0,0
5,45,15,1,15,0,1,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,1,0
5,48,16,1,8,0,1,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0
5,29,20,1,16,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
5,25,20,1,10,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
5,30,15,1,10,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
3,30,16,1,5,1,1,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,1,0
5,30,20,1,12,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5,22,20,1,16,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
5,48,16,1,15,0,1,0,0,1,0,2,1,1,0,0,0,1,0,0,1,0,0,0
5,40,24,1,16,1,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
4,21,18,1,12,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
3,36,15,1,10,0,1,0,0,1,0,3,1,1,0,0,0,1,0,1,0,0,0,0
5,33,14,1,14,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0
4,32,20,1,12,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0
5,34,23,1,12,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
4,48,16,1,9,0,1,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0
3,21,15,1,9,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5,28,14,1,7,0,1,0,0,1,1,4,0,0,1,0,0,1,0,1,0,0,0,0
5,47,21,1,8,0,1,0,0,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0
5,48,14,1,14,0,1,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0
3,27,22,1,10,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5,33,25,1,16,0,1,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
5,23,19,1,12,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
5,25,22,1,12,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
3,22,18,1,7,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
4,40,15,0,0,0,1,0,0,0,0,3,1,1,0,0,0,1,0,0,0,1,0,0
3,47,16,0,0,1,1,0,0,0,1,4,0,1,0,1,0,1,0,0,0,1,0,0
2,35,18,1,6,1,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
4,34,20,1,8,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5,39,18,1,12,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
4,25,16,1,10,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
4,32,18,0,0,0,1,0,1,0,1,2,1,0,1,0,0,1,0,0,0,0,1,0
4,27,20,1,10,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
4,23,17,1,4,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5,23,17,1,10,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5,37,26,1,16,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0
5,36,28,1,16,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0
4,25,18,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3,33,17,1,9,1,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0
4,33,24,1,12,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
2,22,14,1,3,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3,36,14,1,2,0,1,0,0,1,2,4,1,1,1,1,0,1,0,0,0,0,1,0
4,32,14,1,2,0,1,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,1,0
3,28,17,1,8,0,1,0,0,1,1,3,0,0,0,1,0,1,0,0,1,0,0,0
3,33,18,1,7,0,1,0,0,1,1,3,1,0,1,0,0,1,0,0,0,0,1,0
3,24,17,1,9,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
4,23,17,1,8,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
2,32,14,1,2,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4,27,18,1,12,0,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0
4,33,26,1,16,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3,34,17,1,2,0,1,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,1,0
4,30,17,1,6,0,1,0,0,1,0,3,1,0,0,0,0,1,0,1,0,0,0,0
2,21,13,1,9,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5,35,19,1,12,0,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0
2,25,20,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3,25,17,1,10,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
4,25,23,1,16,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5,40,12,1,5,0,1,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0
3,27,14,1,7,0,1,0,1,1,0,3,1,1,0,0,0,1,0,0,0,0,1,0
4,26,15,1,8,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0
4,21,18,1,9,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
4,39,13,0,0,0,1,0,0,1,0,4,1,1,0,0,0,1,0,0,0,0,1,0
3,35,14,1,8,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
3,39,13,1,2,0,1,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,1,0
1,34,18,1,2,1,1,0,0,1,0,4,1,1,0,0,0,1,0,0,0,0,1,0
4,37,15,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0
5,34,25,1,12,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
4,47,20,1,14,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
5,41,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2,44,18,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0
5,27,18,1,10,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
2,24,13,1,5,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0
3,32,17,1,3,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
3,40,18,1,2,0,1,1,0,1,1,6,1,0,0,1,0,1,0,0,0,0,1,0
2,45,16,0,0,0,1,0,0,0,1,8,1,1,0,1,0,1,0,0,0,0,1,0
2,24,18,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
4,25,19,1,10,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
4,28,18,1,12,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0
1,41,16,0,0,1,0,0,0,1,1,6,0,0,0,1,0,1,0,0,0,0,1,0
5,36,24,1,10,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0
3,27,18,1,4,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
4,35,23,1,7,0,1,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,1,0
5,38,21,1,12,1,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
3,27,15,1,9,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0
2,34,17,1,5,0,1,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,1,0
3,30,16,1,8,1,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
4,34,14,1,5,0,1,0,0,1,1,3,0,0,1,0,0,1,0,0,0,0,1,0
5,47,15,0,0,0,1,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,0,0
3,24,18,1,8,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
5,22,15,1,9,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2,27,23,1,12,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4,31,17,1,5,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
4,41,14,0,0,0,0,0,0,1,1,4,0,1,1,0,0,1,0,0,0,0,1,0
5,35,18,1,10,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0
2,30,16,1,9,1,1,0,0,1,1,3,1,1,1,0,0,1,0,0,0,0,1,0
5,49,19,1,7,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0
5,48,18,1,7,0,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0
5,25,22,1,9,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5,25,18,1,12,0,1,0,1,1,1,2,0,0,0,1,0,1,0,1,0,0,0,0
5,30,19,1,12,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
5,43,15,0,0,0,1,0,0,0,0,5,1,1,0,0,0,1,0,1,0,0,0,0
5,22,16,1,7,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0
5,29,24,1,12,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
5,27,14,1,9,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
4,42,25,1,5,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0
5,35,22,1,12,1,1,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0
5,41,14,1,5,0,1,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0
5,24,21,1,12,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
5,28,22,1,9,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
5,28,18,1,10,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0
3,27,14,1,7,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
5,47,15,1,5,0,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0
5,25,20,1,12,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
4,38,14,1,2,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,0
5,23,21,1,12,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
5,47,20,1,10,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0
5,35,13,1,5,0,1,0,0,1,0,4,1,0,0,0,0,1,0,1,0,0,0,0
5,19,16,1,10,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5,34,14,1,2,0,1,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0
5,23,16,1,9,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
4,44,18,1,9,0,1,0,0,1,0,2,0,1,0,0,0,1,0,1,0,0,0,0
5,49,17,1,8,0,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0
5,24,21,1,14,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
5,23,21,1,10,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
4,36,12,1,3,0,1,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0,1,0
5,46,17,1,5,0,1,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,0
5,25,16,1,8,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
3,18,16,1,7,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
5,44,20,1,12,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
4,33,14,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0
5,46,20,1,9,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
4,30,13,0,0,0,1,0,0,1,0,5,0,1,0,0,0,1,0,0,0,0,1,0
5,21,17,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5,41,24,1,12,0,1,0,1,1,0,3,1,0,0,0,0,1,0,1,0,0,0,0
2,28,16,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
4,39,13,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0
5,34,15,1,9,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
5,22,13,1,14,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
5,25,18,1,5,0,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0
3,21,16,1,6,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
3,25,14,1,8,1,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
5,20,15,1,5,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
5,33,17,1,10,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
5,39,20,1,12,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0
5,45,20,1,10,0,1,0,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0
5,28,14,1,12,0,1,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0
5,29,14,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0
5,44,18,1,5,0,1,0,0,1,0,3,1,0,0,0,0,1,0,1,0,0,0,0
4,22,14,1,12,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
4,29,12,1,5,0,1,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
5,27,22,1,10,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
5,33,16,1,8,0,1,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0
5,21,14,1,10,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
4,38,16,1,5,0,1,1,0,1,0,4,0,0,0,0,0,1,0,1,0,0,0,0
5,31,25,1,9,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
5,49,16,1,7,0,1,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0
4,35,22,1,5,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0
5,29,22,1,12,0,1,0,1,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
5,33,18,1,9,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0
5,34,16,1,8,0,1,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0
5,24,18,1,12,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5,48,15,1,9,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
5,23,18,1,10,0,1,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
5,41,32,1,14,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
4,32,20,1,10,0,1,0,0,1,1,3,1,0,1,0,0,1,0,0,0,0,1,0
4,24,15,1,7,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0
4,48,20,1,6,0,1,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,1,0
3,39,15,1,8,0,1,0,0,1,2,8,0,1,2,0,0,1,0,0,0,0,1,0
3,33,13,0,0,0,1,1,0,1,1,3,0,1,0,1,0,1,0,0,0,0,1,0
4,20,17,1,7,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
4,25,18,1,9,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
5,32,13,1,5,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
5,27,18,1,12,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
5,24,17,1,9,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5,28,18,1,8,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
5,25,18,1,10,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
5,25,19,1,12,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
5,44,15,1,5,0,1,0,0,1,0,3,0,1,0,0,0,1,0,1,0,0,0,0
4,24,16,1,4,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
5,49,19,1,10,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0
5,34,24,1,16,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0
5,38,20,1,16,0,1,0,0,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0
5,32,18,1,10,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0
4,35,18,1,7,0,1,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,1,0
5,29,23,1,16,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
5,25,15,1,10,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
5,34,17,1,16,1,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
5,47,18,1,10,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0
5,36,22,1,14,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
5,35,19,1,16,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0
3,21,13,1,8,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
2,24,18,1,7,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0
4,48,15,1,8,0,1,0,0,1,0,3,1,1,0,0,0,1,0,0,0,0,1,0
5,31,17,1,3,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0
2,27,16,1,10,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
3,36,19,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0
4,22,18,1,9,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3,30,16,1,5,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0
5,24,22,1,14,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
5,27,18,1,14,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5,33,22,1,12,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
5,42,19,1,16,0,1,0,0,1,0,3,1,0,0,0,0,1,0,1,0,0,0,0
5,32,19,1,16,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5,29,14,1,14,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0
5,36,32,1,16,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5,32,22,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0
5,45,14,1,10,0,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,1,0
5,27,18,1,9,0,1,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0
5,34,17,1,8,0,1,0,0,1,0,2,1,1,0,0,0,1,0,1,0,0,0,0
2,23,18,1,8,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0
4,25,18,1,9,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5,25,21,1,12,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
4,45,18,0,0,0,1,0,0,1,0,3,0,1,0,0,0,1,0,1,0,0,0,0
5,40,15,1,5,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
5,42,17,1,7,0,1,0,0,1,0,3,1,0,0,0,0,1,0,1,0,0,0,0
5,42,17,1,6,0,1,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,1,0
4,29,17,1,10,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
2,28,13,1,6,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0
4,18,17,1,10,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
5,30,15,1,7,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
3,33,16,1,4,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0
2,29,14,0,0,1,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
3,35,14,0,0,0,1,0,0,1,0,4,0,1,0,0,0,1,0,1,0,0,0,0
3,29,19,1,9,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5,28,19,1,12,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
3,24,15,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
4,29,18,1,10,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0
4,29,19,1,9,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
5,33,17,1,10,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0
4,45,16,1,4,0,1,0,0,1,0,5,1,1,0,0,0,1,0,0,0,0,1,0
4,26,15,1,8,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0
5,41,23,1,6,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0
4,27,16,1,10,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
5,25,16,1,9,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
4,25,13,1,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5,29,19,1,10,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
4,39,15,1,2,1,1,0,0,1,0,3,1,0,0,0,0,1,0,1,0,0,0,0
4,39,18,1,10,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0
3,23,13,1,4,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0
4,33,17,1,5,0,1,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,1,0
4,33,16,1,8,0,1,0,0,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0
4,26,17,1,8,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
4,28,15,1,5,0,1,1,1,1,1,2,1,0,1,0,0,1,0,1,0,0,0,0
4,38,15,1,8,1,1,0,0,1,1,5,0,1,0,1,0,1,0,1,0,0,0,0
4,31,15,1,8,0,1,0,0,1,0,5,0,0,0,0,0,1,0,1,0,0,0,0
4,33,17,1,8,0,1,0,0,1,1,4,1,0,0,1,0,1,0,0,0,0,1,0
4,28,13,1,2,1,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
3,37,20,1,2,0,1,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,1,0
4,30,13,1,5,0,1,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
5,41,18,1,10,0,1,0,0,1,0,3,0,1,0,0,0,1,0,0,1,0,0,0
5,19,18,1,5,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
5,35,17,1,12,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
5,40,17,1,8,0,1,0,0,0,0,3,1,1,0,0,0,1,0,1,0,0,0,0
5,48,15,1,10,0,1,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0
5,34,20,1,10,0,1,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,1,0
5,48,16,1,9,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
5,41,20,1,12,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0
5,25,16,1,10,0,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0
5,30,25,1,16,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
5,43,15,1,8,0,1,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0
4,28,15,1,10,0,1,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
5,25,18,1,14,0,1,0,1,1,0,2,1,0,0,0,0,1,0,0,1,0,0,0
4,29,17,1,7,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0
3,39,15,1,5,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,0,0,0,0
4,44,14,1,2,1,1,0,0,1,2,8,0,1,0,2,0,1,0,0,1,0,0,0
5,46,14,1,8,0,1,0,0,1,1,2,1,0,1,0,0,1,0,1,0,0,0,0
5,25,20,1,15,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5,22,17,1,8,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4,27,20,1,14,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
4,28,16,1,10,0,1,0,1,1,1,3,0,0,1,0,0,1,0,0,0,0,1,0
4,20,18,1,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5,49,13,0,0,0,1,0,0,0,0,7,1,1,0,0,0,1,0,0,0,0,1,0
5,23,18,1,15,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
